code	date	gender	0_to_4	10_to_14	15_to_19	20_to_24	25_to_29	30_to_34	35_to_39	40_to_44	45_to_49	50_to_54	55_to_59	5_to_9	60_to_64	65_to_69	70_to_74	75_to_79	80_to_84	85_to_89	90+
E12000009	2020-06-26	maleCases	20	34	69	166	237	314	275	298	371	408	439	26	338	324	332	440	470	432	386
E92000001	2020-06-26	maleCases	612	800	1322	3292	5531	6116	5761	6009	7172	8076	8107	680	7065	5890	6703	7572	8793	7765	5646
E12000001	2020-06-27	maleCases	15	21	58	191	305	300	256	293	360	442	478	24	412	288	370	402	524	499	312
E12000002	2020-06-27	maleCases	72	145	231	597	967	990	937	937	1144	1332	1406	117	1182	1011	1177	1327	1571	1329	830
E12000003	2020-06-27	maleCases	62	133	221	540	833	771	718	678	797	994	909	103	717	588	626	757	895	723	593
E12000004	2020-06-27	maleCases	60	109	170	391	492	582	603	539	633	683	680	103	581	463	547	627	739	694	483
E12000005	2020-06-27	maleCases	66	71	122	328	540	510	532	586	684	756	794	70	681	660	802	920	1063	944	667
E12000006	2020-06-27	maleCases	66	75	122	240	477	557	504	580	709	766	729	71	686	599	688	792	924	895	722
E12000007	2020-06-27	maleCases	126	78	134	328	787	968	954	1025	1250	1391	1518	71	1433	1142	1177	1227	1315	1064	705
E12000008	2020-06-27	maleCases	101	130	174	397	667	837	781	868	1025	1078	969	95	892	734	920	1027	1221	1138	901
E12000009	2020-06-27	maleCases	20	34	69	166	237	314	275	298	371	408	440	26	338	324	332	441	471	432	386
E92000001	2020-06-27	maleCases	616	807	1332	3307	5554	6140	5788	6026	7181	8089	8129	690	7072	5896	6710	7581	8797	7774	5652
E12000001	2020-06-28	maleCases	15	21	58	191	305	300	256	293	360	442	478	24	412	289	371	402	525	499	312
E12000002	2020-06-28	maleCases	73	148	235	603	971	993	939	940	1147	1332	1408	117	1182	1012	1179	1328	1571	1329	831
E12000003	2020-06-28	maleCases	63	133	221	541	835	781	723	682	801	998	909	104	718	589	627	757	896	724	594
E12000004	2020-06-28	maleCases	60	109	174	396	493	583	607	540	638	688	683	103	583	465	548	629	740	694	484
E12000005	2020-06-28	maleCases	66	72	122	329	540	513	532	588	684	757	794	70	684	660	803	921	1063	944	667
E12000006	2020-06-28	maleCases	67	75	123	241	480	557	506	580	711	768	730	71	688	599	688	792	925	897	722
E12000007	2020-06-28	maleCases	128	78	135	329	788	968	955	1025	1251	1392	1519	71	1433	1143	1178	1227	1315	1064	705
E12000008	2020-06-28	maleCases	101	130	175	398	670	838	781	870	1027	1078	972	96	892	734	920	1030	1222	1141	901
E12000009	2020-06-28	maleCases	20	34	69	166	238	315	275	298	371	409	441	26	339	324	332	442	471	432	386
E92000001	2020-06-28	maleCases	621	811	1343	3323	5569	6159	5802	6038	7198	8103	8140	692	7081	5903	6717	7589	8802	7780	5655
E12000001	2020-06-29	maleCases	15	21	58	191	305	300	257	295	360	442	478	25	413	289	372	402	526	499	312
E12000002	2020-06-29	maleCases	73	148	238	609	976	999	942	942	1153	1337	1411	119	1185	1017	1181	1328	1574	1329	832
E12000003	2020-06-29	maleCases	67	136	226	546	840	793	726	686	806	1002	911	107	725	592	628	760	897	726	595
E12000004	2020-06-29	maleCases	62	111	176	402	498	589	615	547	642	696	689	103	585	465	549	629	740	695	485
E12000005	2020-06-29	maleCases	66	72	124	333	542	521	535	589	689	758	795	71	685	662	805	923	1063	945	668
E12000006	2020-06-29	maleCases	67	75	123	241	481	559	510	582	712	771	734	71	690	600	690	793	925	897	723
E12000007	2020-06-29	maleCases	129	78	135	332	794	972	957	1028	1253	1392	1522	71	1434	1143	1180	1227	1315	1065	705
E12000008	2020-06-29	maleCases	102	130	175	399	672	842	783	870	1028	1080	976	96	893	738	922	1033	1229	1145	901
E12000009	2020-06-29	maleCases	20	34	69	166	240	315	276	299	371	409	442	26	339	324	332	442	471	433	387
E92000001	2020-06-29	maleCases	630	816	1355	3348	5597	6202	5830	6061	7224	8126	8164	699	7099	5918	6730	7598	8814	7790	5661
E12000001	2020-06-30	maleCases	15	21	58	192	306	300	257	295	360	443	478	25	413	289	372	402	526	499	312
E12000002	2020-06-30	maleCases	74	148	239	611	981	1002	945	948	1157	1344	1413	121	1187	1018	1181	1330	1576	1332	833
E12000003	2020-06-30	maleCases	69	138	227	548	846	801	729	690	811	1003	914	111	727	593	630	761	899	726	595
E12000004	2020-06-30	maleCases	65	112	187	409	502	597	623	551	647	701	690	107	588	466	550	630	741	696	485
E12000005	2020-06-30	maleCases	66	72	125	333	544	525	536	589	692	760	795	71	686	664	805	923	1064	947	668
E12000006	2020-06-30	maleCases	67	75	124	241	484	560	512	582	714	772	734	72	690	601	690	793	926	898	723
E12000007	2020-06-30	maleCases	129	79	136	333	797	974	960	1028	1253	1395	1523	71	1435	1145	1181	1227	1315	1066	705
E12000008	2020-06-30	maleCases	102	130	175	401	673	843	785	870	1034	1081	978	96	893	738	924	1034	1229	1146	903
E12000009	2020-06-30	maleCases	20	34	70	167	243	316	277	299	372	410	442	26	339	324	332	443	472	433	389
E92000001	2020-06-30	maleCases	636	820	1372	3364	5625	6231	5853	6075	7250	8149	8173	710	7108	5926	6736	7604	8822	7799	5666
E12000001	2020-07-01	maleCases	15	21	58	192	306	300	258	295	360	443	478	25	413	290	372	402	526	499	312
E12000002	2020-07-01	maleCases	75	150	241	618	983	1007	947	952	1160	1345	1418	122	1189	1020	1182	1331	1580	1332	833
E12000003	2020-07-01	maleCases	70	141	230	553	852	807	735	693	817	1006	918	112	732	596	630	761	900	726	596
E12000004	2020-07-01	maleCases	65	115	188	410	504	606	628	561	653	704	691	110	594	466	553	630	742	696	486
E12000005	2020-07-01	maleCases	66	73	125	336	545	530	538	589	694	761	798	72	687	664	805	925	1065	948	668
E12000006	2020-07-01	maleCases	67	76	125	241	486	561	515	583	715	772	734	72	691	603	691	793	928	898	725
E12000007	2020-07-01	maleCases	129	79	137	334	797	978	960	1028	1255	1397	1524	71	1436	1146	1182	1227	1315	1068	705
E12000008	2020-07-01	maleCases	104	133	175	402	673	844	785	871	1035	1085	979	96	896	741	925	1035	1233	1148	904
E12000009	2020-07-01	maleCases	20	34	70	168	245	317	277	299	374	411	442	26	339	325	332	443	473	434	389
E92000001	2020-07-01	maleCases	640	833	1380	3383	5641	6263	5872	6095	7275	8164	8188	716	7127	5939	6743	7608	8836	7805	5671
E12000001	2020-07-02	maleCases	15	21	58	192	307	301	258	295	360	443	478	25	413	290	372	402	526	499	312
E12000002	2020-07-02	maleCases	75	151	243	620	989	1012	950	956	1167	1346	1420	123	1189	1022	1182	1331	1584	1332	833
E12000003	2020-07-02	maleCases	71	143	231	558	858	810	737	695	821	1013	920	114	737	596	630	763	902	726	596
E12000004	2020-07-02	maleCases	65	115	189	416	506	615	635	565	659	706	697	113	597	468	553	630	742	698	486
E12000005	2020-07-02	maleCases	66	73	127	337	546	534	540	591	694	765	799	72	689	665	806	925	1066	948	669
E12000006	2020-07-02	maleCases	67	76	125	242	489	562	517	585	717	774	737	72	694	604	695	793	928	905	728
E12000007	2020-07-02	maleCases	129	80	138	334	798	981	961	1029	1257	1397	1525	73	1437	1146	1183	1227	1315	1069	705
E12000008	2020-07-02	maleCases	106	134	175	402	674	845	786	871	1037	1086	982	97	898	744	927	1038	1235	1149	906
E12000009	2020-07-02	maleCases	20	34	71	169	245	319	277	299	374	411	442	26	339	325	332	443	474	435	389
E92000001	2020-07-02	maleCases	644	838	1388	3399	5664	6292	5891	6111	7299	8182	8206	725	7143	5948	6751	7613	8846	7817	5677
E12000001	2020-07-03	maleCases	15	21	58	192	307	301	258	296	360	443	478	25	413	291	372	403	526	499	312
E12000002	2020-07-03	maleCases	77	152	247	625	992	1016	957	959	1169	1349	1422	125	1190	1023	1184	1334	1588	1333	835
E12000003	2020-07-03	maleCases	72	145	235	565	865	820	744	702	827	1017	921	116	744	597	630	764	904	727	596
E12000004	2020-07-03	maleCases	68	116	190	419	510	621	636	572	665	707	702	113	601	470	554	630	744	699	487
E12000005	2020-07-03	maleCases	67	74	129	337	549	540	541	591	695	765	799	72	689	668	808	925	1067	948	669
E12000006	2020-07-03	maleCases	67	76	126	245	491	562	521	588	718	774	739	72	696	605	697	794	930	908	728
E12000007	2020-07-03	maleCases	129	81	138	336	798	982	961	1029	1258	1399	1529	73	1438	1147	1186	1228	1315	1069	705
E12000008	2020-07-03	maleCases	107	135	175	403	675	848	788	875	1039	1087	982	97	901	745	929	1039	1235	1151	909
E12000009	2020-07-03	maleCases	20	34	72	169	245	319	277	299	374	412	442	26	339	326	332	443	474	435	390
E92000001	2020-07-03	maleCases	652	845	1401	3420	5685	6323	5913	6136	7318	8195	8220	729	7161	5961	6764	7621	8857	7825	5684
E12000001	2020-07-04	maleCases	15	21	59	193	308	302	259	296	362	443	478	25	413	291	372	403	526	499	312
E12000002	2020-07-04	maleCases	79	154	248	626	993	1020	957	960	1176	1349	1424	126	1190	1023	1186	1334	1589	1333	835
E12000003	2020-07-04	maleCases	73	146	235	569	866	823	749	705	828	1019	925	116	745	598	631	764	906	727	597
E12000004	2020-07-04	maleCases	70	118	192	422	516	623	638	580	668	711	706	113	603	471	554	631	748	700	487
E12000005	2020-07-04	maleCases	67	74	129	337	549	541	542	592	696	766	799	72	690	668	809	926	1068	948	669
E12000006	2020-07-04	maleCases	67	77	126	247	491	563	523	589	720	776	740	72	697	606	698	794	931	909	728
E12000007	2020-07-04	maleCases	130	81	138	337	799	985	963	1029	1258	1399	1529	73	1438	1148	1187	1228	1315	1069	705
E12000008	2020-07-04	maleCases	107	136	176	405	676	849	789	875	1041	1088	982	97	904	746	929	1040	1235	1151	909
E12000009	2020-07-04	maleCases	20	34	72	169	245	321	278	299	374	412	442	26	339	326	332	444	474	435	391
E92000001	2020-07-04	maleCases	658	852	1406	3434	5696	6342	5928	6150	7336	8205	8231	730	7169	5966	6770	7625	8866	7827	5686
E12000001	2020-07-05	maleCases	15	21	59	194	308	302	259	297	362	443	478	25	413	291	372	403	526	499	312
E12000002	2020-07-05	maleCases	80	155	251	630	997	1024	962	963	1180	1351	1426	129	1192	1028	1189	1335	1591	1335	836
E12000003	2020-07-05	maleCases	74	147	238	572	869	825	757	711	837	1021	926	116	746	600	631	765	907	730	597
E12000004	2020-07-05	maleCases	70	122	194	429	522	629	647	589	670	714	712	114	605	473	554	633	749	700	487
E12000005	2020-07-05	maleCases	67	76	130	339	552	544	543	593	697	766	800	72	691	668	809	927	1068	949	669
E12000006	2020-07-05	maleCases	68	77	126	249	493	563	524	589	720	777	741	72	697	606	698	794	931	909	729
E12000007	2020-07-05	maleCases	130	81	139	340	802	989	965	1030	1260	1402	1531	73	1438	1148	1188	1229	1315	1070	707
E12000008	2020-07-05	maleCases	107	138	177	407	676	849	795	876	1042	1089	982	97	904	749	930	1041	1237	1153	910
E12000009	2020-07-05	maleCases	20	34	72	172	247	323	278	299	375	412	442	26	339	326	332	444	474	435	391
E92000001	2020-07-05	maleCases	661	863	1417	3462	5719	6364	5960	6172	7356	8217	8244	734	7175	5979	6775	7632	8872	7836	5691
E12000001	2020-07-06	maleCases	15	21	60	194	309	302	259	297	362	443	478	25	413	291	372	403	528	499	312
E12000002	2020-07-06	maleCases	81	158	256	634	1003	1031	972	970	1184	1357	1428	132	1192	1034	1192	1336	1593	1336	837
E12000003	2020-07-06	maleCases	77	148	242	578	871	834	762	715	840	1024	927	120	748	603	632	765	907	731	598
E12000004	2020-07-06	maleCases	71	124	197	432	527	636	656	594	676	719	712	115	607	478	556	633	750	701	490
E12000005	2020-07-06	maleCases	69	76	131	342	558	547	546	595	698	767	801	73	692	669	809	928	1069	953	669
E12000006	2020-07-06	maleCases	68	77	127	250	493	564	526	590	721	777	744	72	697	607	699	796	934	910	732
E12000007	2020-07-06	maleCases	132	81	140	341	804	992	971	1034	1260	1405	1532	73	1440	1149	1189	1229	1315	1070	707
E12000008	2020-07-06	maleCases	108	138	179	409	677	849	796	880	1042	1089	982	97	904	749	933	1042	1240	1154	910
E12000009	2020-07-06	maleCases	20	34	72	172	248	323	279	299	376	413	442	26	341	327	332	445	474	435	391
E92000001	2020-07-06	maleCases	672	869	1435	3482	5743	6394	5999	6199	7372	8236	8252	744	7184	5997	6786	7638	8885	7845	5699
E12000001	2020-07-07	maleCases	15	21	62	195	309	302	259	298	362	443	480	25	413	291	372	403	528	499	313
E12000002	2020-07-07	maleCases	82	162	257	636	1008	1038	978	974	1186	1358	1431	137	1193	1036	1194	1338	1594	1336	837
E12000003	2020-07-07	maleCases	78	149	245	580	875	845	765	719	843	1030	928	121	750	604	632	767	908	731	599
E12000004	2020-07-07	maleCases	75	124	198	437	531	642	660	595	677	724	716	117	609	481	557	635	750	703	491
E12000005	2020-07-07	maleCases	70	77	132	343	559	552	548	595	700	768	801	73	693	671	810	929	1069	953	669
E12000006	2020-07-07	maleCases	68	77	128	250	496	566	526	590	723	777	747	72	698	607	700	797	937	910	732
E12000007	2020-07-07	maleCases	134	82	140	343	806	995	976	1037	1261	1406	1536	75	1441	1149	1190	1229	1315	1071	709
E12000008	2020-07-07	maleCases	109	139	179	410	677	852	796	880	1042	1092	983	98	907	749	934	1042	1241	1155	911
E12000009	2020-07-07	maleCases	21	34	72	172	250	324	281	299	376	413	442	26	341	327	332	445	474	435	392
E92000001	2020-07-07	maleCases	683	877	1444	3496	5764	6433	6022	6212	7385	8253	8270	755	7195	6006	6793	7646	8891	7849	5706
E12000001	2020-07-08	maleCases	16	21	62	195	309	303	259	298	362	443	480	25	413	291	372	403	528	499	313
E12000002	2020-07-08	maleCases	83	165	262	639	1018	1043	989	976	1189	1362	1432	137	1197	1038	1195	1338	1594	1337	838
E12000003	2020-07-08	maleCases	79	152	247	586	883	851	770	728	846	1035	930	124	753	608	633	767	909	731	599
E12000004	2020-07-08	maleCases	75	124	202	441	536	645	665	602	683	730	718	118	613	484	558	636	751	705	491
E12000005	2020-07-08	maleCases	70	77	137	345	562	559	550	597	702	770	804	74	695	673	811	933	1069	953	669
E12000006	2020-07-08	maleCases	70	79	128	250	497	567	529	595	725	778	748	73	701	607	701	798	940	914	733
E12000007	2020-07-08	maleCases	134	82	140	345	809	996	980	1041	1262	1407	1538	75	1442	1149	1191	1229	1316	1073	709
E12000008	2020-07-08	maleCases	109	139	179	412	679	854	797	886	1044	1094	989	98	908	751	935	1043	1242	1155	915
E12000009	2020-07-08	maleCases	21	34	72	172	250	325	282	299	377	415	442	26	341	327	332	447	474	436	392
E92000001	2020-07-08	maleCases	688	885	1460	3515	5798	6460	6054	6250	7406	8277	8287	761	7213	6019	6800	7655	8898	7859	5712
E12000001	2020-07-09	maleCases	17	21	62	195	309	305	259	298	362	443	481	25	413	291	372	403	528	500	314
E12000002	2020-07-09	maleCases	84	168	267	646	1024	1050	994	980	1193	1368	1433	137	1199	1043	1196	1339	1596	1337	838
E12000003	2020-07-09	maleCases	82	154	252	589	888	853	777	732	852	1035	933	124	754	609	634	768	910	732	599
E12000004	2020-07-09	maleCases	78	125	204	443	538	650	669	607	687	736	722	119	614	487	558	638	752	708	491
E12000005	2020-07-09	maleCases	70	78	138	356	570	563	555	601	707	773	806	74	696	675	811	933	1069	954	671
E12000006	2020-07-09	maleCases	70	79	129	251	498	569	531	598	726	778	748	75	702	608	703	798	941	914	735
E12000007	2020-07-09	maleCases	134	83	142	348	810	1001	982	1042	1263	1409	1540	75	1442	1150	1191	1230	1316	1073	711
E12000008	2020-07-09	maleCases	109	142	181	417	682	857	798	887	1045	1097	992	99	909	753	937	1047	1242	1158	916
E12000009	2020-07-09	maleCases	21	34	73	172	250	325	283	299	378	415	443	26	341	328	332	447	474	436	392
E92000001	2020-07-09	maleCases	696	896	1479	3548	5825	6490	6081	6272	7429	8297	8304	765	7221	6035	6806	7664	8903	7868	5720
E12000001	2020-07-10	maleCases	17	21	64	195	310	306	260	298	362	443	481	25	413	291	372	403	528	500	314
E12000002	2020-07-10	maleCases	86	168	269	648	1026	1053	998	982	1195	1370	1435	137	1200	1046	1199	1340	1597	1339	838
E12000003	2020-07-10	maleCases	82	155	254	593	896	854	782	738	854	1037	934	125	756	612	634	770	911	733	599
E12000004	2020-07-10	maleCases	78	128	207	445	542	652	675	609	688	739	729	122	615	488	560	638	753	711	491
E12000005	2020-07-10	maleCases	71	79	140	357	574	569	556	601	708	775	808	74	698	676	811	933	1069	955	671
E12000006	2020-07-10	maleCases	70	80	130	251	500	570	533	599	729	783	749	75	705	609	703	798	941	914	736
E12000007	2020-07-10	maleCases	135	85	144	351	811	1001	984	1043	1264	1411	1541	75	1442	1150	1192	1230	1316	1073	711
E12000008	2020-07-10	maleCases	109	143	181	419	683	857	803	887	1047	1098	993	99	911	753	937	1052	1245	1161	916
E12000009	2020-07-10	maleCases	21	34	73	173	250	325	283	299	378	415	444	26	342	329	332	447	474	436	392
E92000001	2020-07-10	maleCases	700	905	1493	3563	5848	6504	6107	6284	7441	8315	8321	769	7233	6045	6812	7672	8909	7878	5721
E12000001	2020-07-11	maleCases	17	21	64	195	310	306	260	298	362	443	482	25	413	291	372	403	528	500	314
E12000002	2020-07-11	maleCases	88	168	271	653	1032	1054	998	989	1197	1373	1440	138	1201	1046	1199	1340	1597	1340	838
E12000003	2020-07-11	maleCases	83	158	255	596	902	857	786	742	856	1040	936	127	756	612	635	774	911	734	599
E12000004	2020-07-11	maleCases	80	129	213	447	545	655	681	611	695	742	735	123	618	492	562	638	754	712	491
E12000005	2020-07-11	maleCases	72	79	140	359	579	574	557	604	708	776	808	75	699	676	811	933	1070	955	671
E12000006	2020-07-11	maleCases	70	80	131	253	503	571	536	600	731	783	749	76	706	609	706	799	941	914	736
E12000007	2020-07-11	maleCases	135	85	145	351	811	1003	986	1047	1264	1411	1542	76	1442	1150	1193	1230	1316	1073	711
E12000008	2020-07-11	maleCases	109	144	181	419	685	858	804	887	1048	1098	993	99	912	753	938	1053	1246	1161	916
E12000009	2020-07-11	maleCases	21	35	73	174	250	326	283	299	379	415	444	26	342	329	332	447	474	436	392
E92000001	2020-07-11	maleCases	706	911	1504	3578	5873	6522	6125	6306	7457	8325	8337	776	7240	6049	6820	7678	8912	7881	5721
E12000001	2020-07-12	maleCases	17	21	64	195	311	306	260	298	362	443	482	25	413	291	372	403	528	500	314
E12000002	2020-07-12	maleCases	88	169	272	658	1033	1056	999	994	1201	1373	1441	139	1201	1048	1199	1340	1597	1340	838
E12000003	2020-07-12	maleCases	84	158	257	600	910	864	791	747	859	1042	937	129	760	614	635	774	911	734	599
E12000004	2020-07-12	maleCases	81	130	214	449	547	657	682	615	699	744	737	124	619	492	562	638	754	712	491
E12000005	2020-07-12	maleCases	73	80	142	360	579	575	557	604	708	779	811	76	699	676	811	934	1070	955	672
E12000006	2020-07-12	maleCases	72	80	131	253	504	577	539	601	731	784	751	76	708	610	706	799	941	914	736
E12000007	2020-07-12	maleCases	135	85	147	353	812	1007	988	1048	1265	1411	1545	77	1443	1150	1194	1230	1316	1073	711
E12000008	2020-07-12	maleCases	111	144	181	421	686	860	804	888	1048	1100	994	99	912	754	938	1054	1246	1161	917
E12000009	2020-07-12	maleCases	21	35	74	174	251	328	283	299	379	415	444	26	342	329	332	447	474	436	392
E92000001	2020-07-12	maleCases	713	914	1513	3595	5889	6548	6137	6323	7469	8335	8350	782	7248	6055	6821	7681	8912	7881	5723
E12000001	2020-07-13	maleCases	17	21	64	195	312	307	260	298	363	443	482	25	413	292	372	403	528	500	314
E12000002	2020-07-13	maleCases	90	170	277	661	1042	1067	1001	996	1202	1378	1447	139	1204	1048	1201	1340	1599	1342	840
E12000003	2020-07-13	maleCases	86	159	262	604	918	873	801	752	863	1044	939	135	761	615	635	775	913	734	599
E12000004	2020-07-13	maleCases	84	131	215	456	554	666	688	619	703	744	739	125	623	493	564	641	754	712	492
E12000005	2020-07-13	maleCases	73	80	145	363	585	578	562	606	712	782	815	77	700	678	811	934	1071	955	672
E12000006	2020-07-13	maleCases	73	80	134	253	506	579	541	607	734	784	755	78	710	610	706	800	941	914	737
E12000007	2020-07-13	maleCases	137	87	151	356	817	1011	993	1048	1267	1414	1546	80	1443	1152	1197	1230	1316	1073	711
E12000008	2020-07-13	maleCases	111	145	182	422	688	861	806	890	1049	1105	995	100	914	756	939	1056	1249	1163	918
E12000009	2020-07-13	maleCases	21	35	74	174	251	329	284	300	380	415	445	26	343	330	332	447	474	436	392
E92000001	2020-07-13	maleCases	723	920	1535	3618	5931	6592	6170	6346	7491	8353	8373	796	7262	6065	6829	7688	8920	7885	5728
E12000001	2020-07-14	maleCases	17	21	64	195	313	308	260	298	363	443	482	25	414	292	372	403	528	500	314
E12000002	2020-07-14	maleCases	92	174	280	666	1042	1074	1007	1000	1204	1383	1453	141	1206	1049	1202	1341	1603	1344	841
E12000003	2020-07-14	maleCases	89	162	266	608	927	880	804	760	869	1046	942	139	764	618	635	775	915	735	599
E12000004	2020-07-14	maleCases	86	134	215	461	556	672	695	623	707	747	741	127	625	497	564	642	755	712	492
E12000005	2020-07-14	maleCases	74	80	146	371	589	585	564	609	719	784	817	78	705	678	811	936	1074	957	672
E12000006	2020-07-14	maleCases	76	83	137	256	510	582	542	608	735	784	757	80	712	613	708	802	942	917	738
E12000007	2020-07-14	maleCases	137	90	152	358	820	1014	996	1050	1269	1417	1547	80	1444	1152	1198	1232	1317	1074	712
